sample_id,model_key,model_name,model_display_name,model_version,benchmark,run_label,candidate_index,entry_point,code,compiled_ok,tests_passed,functional_correctness,error_type,base_status,plus_status,base_passed,base_total,plus_passed,plus_total
Mbpp/428,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,shell_sort,"def shell_sort(my_list):
    n = len(my_list)
    gap = n // 2
    
    while gap > 0:
        for index in range(gap, n):
            temp_value = my_list[index]
            position = index
            
            while position >= gap and my_list[position - gap] > temp_value:
                my_list[position] = my_list[position - gap]
                position -= gap
            
            my_list[position] = temp_value
        gap //= 2
    
    return my_list",True,True,True,,pass,pass,3,3,107,107
Mbpp/429,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,and_tuples,"def and_tuples(test_tup1, test_tup2):
    res = tuple(x & y for x, y in zip(test_tup1, test_tup2))
    return (res)",True,True,True,,pass,pass,3,3,113,113
Mbpp/430,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,parabola_directrix,"def parabola_directrix(a,b,c):
    return ((4*a*c)-(b*b))/(16*a)",True,False,False,failed_tests,fail,fail,0,3,0,102
Mbpp/432,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,median_trapezium,"def median_trapezium(base1, base2):
    if not (isinstance(base1, (int, float)) and isinstance(base2, (int, float))):
        raise ValueError(""Invalid inputs"")
    return 0.5 * (base1 + base2)",True,False,False,failed_tests,fail,fail,0,3,0,106
Mbpp/433,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,check_greater,"def check_greater(arr, number):
    return all(x > number for x in arr)",True,False,False,failed_tests,fail,fail,1,3,82,103
Mbpp/435,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,last_Digit,"def last_Digit(n):
    return n % 10",True,False,False,failed_tests,pass,fail,3,3,65,103
Mbpp/436,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,neg_nos,"def neg_nos(list1):
    return [i for i in list1 if i < 0]",True,True,True,,pass,pass,3,3,111,111
Mbpp/437,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,remove_odd,"def remove_odd(str1):
    # Using list comprehension to filter out odd indexed characters
    return ''.join([str1[i] for i in range(len(str1)) if i % 2 == 0])",True,False,False,failed_tests,fail,fail,0,3,1,103
Mbpp/439,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,multiple_to_single,"def multiple_to_single(L):
    return int("""".join(str(i) for i in L))",True,True,True,,pass,pass,3,3,104,104
Mbpp/440,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,find_adverb_position,"def find_adverb_position(text):
    import re
    adverbs = re.findall(r""\w+ly"", text)
    if adverbs:
        return (0, len(adverbs[0]), adverbs[0])
    else:
        return None",True,False,False,failed_tests,pass,fail,3,3,73,103
Mbpp/441,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,surfacearea_cube,"def surfacearea_cube(l):
    if not isinstance(l, (int, float)):
        raise ValueError(""Invalid input: l must be an integer or float"")
    return 6 * l ** 2",True,True,True,,pass,pass,3,3,121,121
Mbpp/445,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,index_multiplication,"def index_multiplication(test_tup1, test_tup2):
    res = tuple((x * y, z * w) for (x, y), (z, w) in zip(test_tup1, test_tup2))
    return (res)",True,False,False,failed_tests,fail,fail,0,3,16,107
Mbpp/446,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,count_Occurrence,"def count_Occurrence(tup, lst):
    res = sum(tup.count(ele) for ele in lst)
    return res",True,True,True,,pass,pass,3,3,104,104
Mbpp/447,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,cube_nums,"def cube_nums(nums):
    return [n ** 3 for n in nums]",True,True,True,,pass,pass,3,3,105,105
Mbpp/448,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,cal_sum,"def cal_sum(n):
    if n < 0:
        raise ValueError(""n must be a non-negative integer"")
    
    perrin = [3, 0, 2]
    for i in range(3, n):
        next_val = sum(perrin[-3:])
        perrin.append(next_val)
    
    return sum(perrin[:n])",True,False,False,failed_tests,fail,fail,0,3,3,101
Mbpp/450,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,extract_string,"def extract_string(str1, l):
    result = []
    for x in str1:
        if len(x) >= l:
            result.append(x)
    return result",True,False,False,failed_tests,fail,fail,1,3,12,105
Mbpp/451,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,remove_whitespaces,"def remove_whitespaces(text1):
    return text1.replace("" "", """")",True,True,True,,pass,pass,3,3,109,109
Mbpp/453,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,sumofFactors,"def sumofFactors(n): 
    result = 1
    i = 2
    while (i * i <= n): 
        count = 0
        curr_sum = 1
        curr_term = 1
        while (n % i == 0): 
            count += 1
            n //= i 
            if (count % 2 != 0): 
                curr_sum *= i + 1
                curr_term *= i 
            else: 
                curr_sum -= curr_term 
                curr_term = curr_term * i 
        result *= curr_sum  
        i += 1
    if (n >= 2): 
        result *= (1 + n) 
    return result - 1",True,False,False,failed_tests,fail,fail,0,3,5,105
Mbpp/454,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,text_match_wordz,"import re

def text_match_wordz(text):
    # Check if the input is a string
    assert isinstance(text, str), ""invalid inputs""
    
    # Define the pattern to match a word containing 'z'
    pattern = '\w*z.\w*'
    
    # Search for the pattern in the text
    if re.search(pattern,  text):
        return True
    else:
        return False",True,False,False,failed_tests,pass,fail,3,3,97,103
Mbpp/455,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,check_monthnumb_number,"def check_monthnumb_number(monthnum2):
    if monthnum2 in [1, 3, 5, 7, 8, 10, 12]:
        return True
    else:
        return False",True,True,True,,pass,pass,3,3,13,13
Mbpp/456,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,reverse_string_list,"def reverse_string_list(stringlist):
    return [s[::-1] for s in stringlist]",True,True,True,,pass,pass,3,3,106,106
Mbpp/457,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,Find_Min,"def Find_Min(lst):
    return min(lst, key=len)",True,True,True,,pass,pass,3,3,121,121
Mbpp/458,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,rectangle_area,"def rectangle_area(l, b):
    return l * b",True,True,True,,pass,pass,3,3,103,103
Mbpp/459,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,remove_uppercase,"import re

def remove_uppercase(str1):
    # Use regular expression to replace uppercase letters with an empty string
    result = re.sub('[A-Z]', '', str1)
    return result",True,False,False,failed_tests,pass,fail,3,3,25,103
Mbpp/460,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,Extract,"def Extract(lst):
    return [sublist[0] for sublist in lst]",True,True,True,,pass,pass,3,3,120,120
Mbpp/462,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,combinations_list,"def combinations_list(list1):
    result = []
    n = len(list1)
    
    def helper(i, path):
        if i == n:
            result.append(path)
            return
        helper(i + 1, path + [list1[i]])
        helper(i + 1, path)
    
    helper(0, [])
    return result",True,False,False,failed_tests,fail,fail,0,3,0,104
Mbpp/463,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,max_subarray_product,"def max_subarray_product(arr):
    if not arr:
        return 0
    
    max_product = min_product = result = arr[0]
    
    for num in arr[1:]:
        if num < 0:
            max_product, min_product = min_product, max_product
        
        max_product = max(num, max_product * num)
        min_product = min(num, min_product * num)
        
        result = max(result, max_product)
    
    return result",True,True,True,,pass,pass,3,3,105,105
Mbpp/465,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,drop_empty,"def drop_empty(dict1):
    return {key: value for key, value in dict1.items() if value is not None}",True,True,True,,pass,pass,3,3,110,110
Mbpp/468,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,max_product,"def max_product(arr):
    n = len(arr)
    dp = [arr[i] for i in range(n)]
    
    for i in range(1, n):
        for j in range(i):
            if arr[i] > arr[j] and dp[i] < dp[j] * arr[i]:
                dp[i] = dp[j] * arr[i]
    
    return max(dp)",True,False,False,failed_tests,fail,fail,1,3,33,110
Mbpp/470,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,add_pairwise,"def add_pairwise(test_tup):
    res = tuple(a + b for a, b in zip(test_tup, test_tup[1:]))
    return res",True,True,True,,pass,pass,3,3,109,109
Mbpp/471,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,find_remainder,"def find_remainder(arr,n):
    mul = 1
    for i in range(len(arr)):
        mul = (mul * arr[i]) % n
    return mul",True,True,True,,pass,pass,3,3,101,101
Mbpp/472,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,check_Consecutive,"def check_Consecutive(l):
    return sorted(l) == list(range(min(l), max(l) + 1))",True,True,True,,pass,pass,3,3,101,101
Mbpp/473,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,tuple_intersection,"def tuple_intersection(test_list1, test_list2):
    res = set(map(tuple, map(sorted, test_list1))) & set(map(tuple, map(sorted, test_list2)))
    return res",True,True,True,,pass,pass,3,3,108,108
Mbpp/474,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,replace_char,"def replace_char(str1,ch,newch):
    return str1.replace(ch,newch)",True,True,True,,pass,pass,3,3,104,104
Mbpp/475,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,sort_counter,"def sort_counter(dict1):
    # Check if the input is a dictionary and all values are integers or floats
    assert isinstance(dict1, dict), ""invalid inputs""
    assert all(isinstance(x, (int, float)) for x in dict1.values()), ""invalid inputs""

    # Sort the dictionary by value in descending order and return as a list of tuples
    sorted_dict = sorted(dict1.items(), key=lambda item: item[1], reverse=True)
    return sorted_dict",True,True,True,,pass,pass,3,3,111,111
Mbpp/476,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,big_sum,"def big_sum(nums):
    return max(nums) + min(nums)",True,True,True,,pass,pass,3,3,101,101
Mbpp/477,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,is_lower,"def is_lower(string):
    assert isinstance(string, str), ""invalid inputs""  # $_CONTRACT_$
    return string.lower()",True,True,True,,pass,pass,3,3,110,110
Mbpp/478,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,remove_lowercase,"def remove_lowercase(str1):
    result = ''.join([char for char in str1 if not char.islower()])
    return result",True,True,True,,pass,pass,3,3,104,104
Mbpp/479,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,first_Digit,"def first_Digit(n):
    while n >= 10:
        n = n // 10
    return n",True,True,True,,pass,pass,3,3,103,103
Mbpp/554,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,Split,"def Split(l):
    return [x for x in l if x % 2 != 0]",True,True,True,,pass,pass,3,3,104,104
Mbpp/555,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,difference,"def difference(n):
    sum_natural = (n * (n + 1)) // 2
    sum_cubes = (n * (n + 1) * (2 * n + 1)) // 6
    return sum_cubes - sum_natural",True,False,False,failed_tests,fail,fail,0,3,4,103
Mbpp/556,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,find_Odd_Pair,"def find_Odd_Pair(A,N):
    count = 0
    for i in range(0,N-1):
        for j in range(i+1,N):
            if (A[i] ^ A[j]) % 2 != 0:
                count += 1
    return count",True,True,True,,pass,pass,3,3,103,103
Mbpp/557,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,toggle_string,"def toggle_string(s):
    return ''.join(c.lower() if c.isupper() else c.upper() for c in s)",True,True,True,,pass,pass,3,3,102,102
Mbpp/558,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,digit_distance_nums,"def digit_distance_nums(n1, n2):
    return sum(abs(int(x) - int(y)) for x, y in zip(str(n1).zfill(8), str(n2).zfill(8)))",True,False,False,failed_tests,pass,fail,3,3,126,143
Mbpp/559,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,max_sub_array_sum,"def max_sub_array_sum(a, size):
    max_so_far = float('-inf')
    max_ending_here = 0
    
    for i in range(0, size):
        max_ending_here += a[i]
        if (max_so_far < max_ending_here):
            max_so_far = max_ending_here
        if max_ending_here < 0:
            max_ending_here = 0
            
    return max_so_far",True,False,False,failed_tests,pass,fail,3,3,36,109
Mbpp/56,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,check,"def check(n):
    if not isinstance(n, int) or n < 0:
        raise ValueError(""Invalid input: n must be a non-negative integer"")
    
    reverse = 0
    temp = n
    
    while temp > 0:
        digit = temp % 10
        reverse = reverse * 10 + digit
        temp //= 10
    
    return n == 2 * reverse - 1",True,True,True,,pass,pass,3,3,125,125
Mbpp/560,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,union_elements,"def union_elements(test_tup1, test_tup2):
    res = tuple(sorted(set(test_tup1) | set(test_tup2)))
    return res",True,True,True,,pass,pass,3,3,129,129
Mbpp/562,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,Find_Max_Length,"def Find_Max_Length(lst):
    return max(len(sublist) for sublist in lst)",True,True,True,,pass,pass,3,3,106,106
Mbpp/563,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,extract_values,"def extract_values(text):
    return [i.strip('""') for i in text.split(',')]",True,False,False,failed_tests,fail,fail,2,3,10,106
Mbpp/564,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,count_Pairs,"def count_Pairs(arr,n):
    res = 0
    for i in range(0, n-1):
        for j in range(i+1, n):
            if arr[i] != arr[j]:
                res += 1
    return res",True,True,True,,pass,pass,3,3,109,109
Mbpp/565,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,split,"def split(word):
    assert isinstance(word, str), ""invalid inputs""
    return list(word)",True,True,True,,pass,pass,3,3,109,109
Mbpp/566,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,sum_digits,"def sum_digits(n):
    return sum(int(digit) for digit in str(n))",True,True,True,,pass,pass,3,3,113,113
Mbpp/567,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,issort_list,"def issort_list(list1):
    return list1 == sorted(list1)",True,True,True,,pass,pass,3,3,105,105
Mbpp/568,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,empty_list,"def empty_list(length):
    if not isinstance(length, int) or length < 0:
        raise ValueError(""invalid inputs"")
    return [{} for _ in range(length)]",True,True,True,,pass,pass,3,3,101,101
Mbpp/569,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,sort_sublists,"def sort_sublists(list1):
    return [sorted(sublist) for sublist in list1]",True,True,True,,pass,pass,3,3,104,104
Mbpp/57,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,find_Max_Num,"def find_Max_Num(arr):
    arr.sort(reverse=True)
    return int("""".join(map(str, arr)))",True,True,True,,pass,pass,3,3,102,102
Mbpp/572,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,two_unique_nums,"def two_unique_nums(nums):
    return sorted(set(nums))",True,False,False,failed_tests,fail,fail,1,3,8,106
Mbpp/573,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,unique_product,"def unique_product(list_data):
    # Filter out non-unique elements and calculate the product of the remaining elements
    return eval(""*"".join(str(i) for i in set(list_data)))",True,True,True,,pass,pass,3,3,101,101
Mbpp/576,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,is_Sub_Array,"def is_Sub_Array(A, B):
    if (len(B) == 0):
        return True
    elif (len(B) > len(A)):
        return False
    else:
        for i in range(len(A)):
            if (A[i] == B[0]):
                n = 1
                while (n < len(B)) and (A[i + n] == B[n]):
                    n += 1
                
                if (n == len(B)):
                    return True
    return False",True,False,False,failed_tests,fail,fail,2,3,106,110
Mbpp/577,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,last_Digit_Factorial,"def last_Digit_Factorial(n):
    if n == 0:
        return 1
    elif n % 5 == 0:
        return 0
    else:
        result = 1
        for i in range(2, n + 1):
            result = (result * (i % 10)) % 10
        return result % 10",True,False,False,failed_tests,pass,fail,3,3,17,105
Mbpp/578,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,interleave_lists,"def interleave_lists(list1, list2, list3):
    return [item for sublist in zip(list1, list2, list3) for item in sublist]",True,True,True,,pass,pass,3,3,110,110
Mbpp/579,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,find_dissimilar,"def find_dissimilar(test_tup1, test_tup2):
    res = tuple(item for item in test_tup1 if item not in test_tup2) + tuple(item for item in test_tup2 if item not in test_tup1)
    return res",True,True,True,,pass,pass,3,3,129,129
Mbpp/58,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,opposite_Signs,"def opposite_Signs(x, y):
    return (x ^ y) < 0",True,True,True,,pass,pass,4,4,105,105
Mbpp/580,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,extract_even,"def extract_even(test_tuple):
    res = tuple(extract_even(item) if isinstance(item, tuple) else item for item in test_tuple if item % 2 == 0)
    return (res,)",True,False,False,failed_tests,fail,fail,0,3,0,104
Mbpp/581,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,surface_Area,"def surface_Area(b, s):
    return (b * b) + (2 * b * s)",True,True,True,,pass,pass,3,3,103,103
Mbpp/583,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,mbpp_plus,fc,1,catalan_number,"def catalan_number(num):
    if num == 0:
        return 1
    else:
        result = 0
        for i in range(num):
            result += catalan_number(i) * catalan_number(num - i - 1)
        return result",True,True,True,,pass,pass,3,3,18,18
